order_id,customer_id,return_reason,return_status
50368,2929,Defective,Not Accepted
50385,728,Duplicate Order,Delivered
50389,991,Found a Better Price,Delivered
50391,3482,Too Expensive,Delivered
50392,3299,Defective,Not Accepted
50393,1473,Duplicate Order,Received
50394,2807,Changed Mind,Not Accepted
50409,4983,Duplicate Order,Delivered
50411,1773,Size/Fit Issues,Not Accepted
50424,2256,Wrong Item,Sent
50432,4450,Changed Mind,Delivered
50441,3388,Defective,Delivered
50445,3158,Size/Fit Issues,Not Accepted
50447,3464,Size/Fit Issues,Delivered
50463,3062,Defective,Not Accepted
50469,1181,Duplicate Order,Not Accepted
50476,2330,Not as Expected,Not Accepted
50478,3447,Defective,Registered
50484,3908,Quality Issues,Not Accepted
50486,3942,Damaged,Sent
50491,2305,Not as Expected,Not Accepted
50496,3499,Too Expensive,Delivered
50515,2197,Wrong Item,Not Accepted
50524,1822,Wrong Item,Not Accepted
50529,3377,Too Expensive,Delivered
50539,2044,Changed Mind,Not Accepted
50555,171,Too Expensive,Not Accepted
50594,4328,Changed Mind,Not Accepted
50602,2906,Wrong Item,Delivered
50605,1862,Size/Fit Issues,Delivered
50607,1267,Damaged,Delivered
50638,857,Quality Issues,Not Accepted
50652,3728,Changed Mind,Not Accepted
50679,2511,Quality Issues,Not Accepted
50694,1632,Quality Issues,Not Accepted
50700,4931,Too Expensive,Delivered
50713,3537,Changed Mind,Delivered
50718,3357,Size/Fit Issues,Registered
50732,3985,Too Expensive,Delivered
50737,2158,Found a Better Price,Delivered
50763,3112,Damaged,Sent
50781,168,Not as Expected,Not Accepted
50784,3575,Duplicate Order,Sent
50814,2503,Defective,Delivered
50819,1756,Damaged,Delivered
50831,1767,Found a Better Price,Delivered
50834,1214,Found a Better Price,Delivered
50841,4132,Changed Mind,Not Accepted
50842,2550,Damaged,Sent
50856,4486,Duplicate Order,Not Accepted
50860,3045,Too Expensive,Not Accepted
50866,3230,Duplicate Order,Not Accepted
50868,4737,Duplicate Order,Not Accepted
50873,112,Size/Fit Issues,Not Accepted
50876,3109,Quality Issues,Not Accepted
50885,4713,Changed Mind,Not Accepted
50895,2729,Too Expensive,Delivered
50907,1912,Damaged,Delivered
50915,4427,Quality Issues,Not Accepted
50921,349,Duplicate Order,Delivered
50938,4696,Quality Issues,Delivered
50944,2430,Defective,Delivered
50945,4532,Wrong Item,Delivered
50957,2266,Duplicate Order,Delivered
50962,2305,Quality Issues,Not Accepted
50989,2343,Wrong Item,Registered
51007,3238,Quality Issues,Delivered
51008,1177,Duplicate Order,Delivered
51011,1465,Quality Issues,Registered
51039,1098,Quality Issues,Not Accepted
51048,1760,Not as Expected,Not Accepted
51062,4748,Not as Expected,Registered
51077,2983,Found a Better Price,Not Accepted
51078,1722,Defective,Not Accepted
51082,988,Size/Fit Issues,Not Accepted
51084,487,Quality Issues,Not Accepted
51095,2322,Found a Better Price,Sent
51106,2757,Too Expensive,Not Accepted
51107,3658,Not as Expected,Not Accepted
51175,4953,Too Expensive,Delivered
51198,2788,Defective,Delivered
51215,692,Duplicate Order,Received
51230,3903,Wrong Item,Not Accepted
51235,1576,Quality Issues,Delivered
51238,2535,Changed Mind,Not Accepted
51251,2741,Not as Expected,Delivered
51253,363,Not as Expected,Delivered
51256,3952,Defective,Delivered
51259,3353,Defective,Not Accepted
51274,357,Quality Issues,Delivered
51284,997,Found a Better Price,Delivered
51298,1512,Damaged,Delivered
51305,1253,Size/Fit Issues,Delivered
51309,2967,Defective,Delivered
51335,1307,Damaged,Delivered
51340,4687,Duplicate Order,Delivered
51359,584,Damaged,Received
51365,4598,Found a Better Price,Not Accepted
51369,99,Too Expensive,Registered
51374,2968,Size/Fit Issues,Not Accepted
51377,1317,Changed Mind,Not Accepted
51402,3187,Found a Better Price,Delivered
51419,1708,Not as Expected,Delivered
51423,4834,Damaged,Delivered
51463,2694,Size/Fit Issues,Not Accepted
51465,2001,Quality Issues,Not Accepted
51470,852,Changed Mind,Delivered
51488,2321,Too Expensive,Delivered
51502,2134,Size/Fit Issues,Not Accepted
51530,592,Wrong Item,Received
51532,2446,Defective,Not Accepted
51544,2854,Damaged,Not Accepted
51589,717,Quality Issues,Not Accepted
51590,3688,Changed Mind,Not Accepted
51596,3348,Damaged,Delivered
51607,296,Changed Mind,Delivered
51619,4304,Wrong Item,Delivered
51623,2087,Not as Expected,Delivered
51639,150,Found a Better Price,Delivered
51642,4823,Not as Expected,Not Accepted
51656,4921,Found a Better Price,Delivered
51665,3805,Too Expensive,Delivered
51670,3087,Size/Fit Issues,Registered
51698,454,Too Expensive,Sent
51701,3484,Found a Better Price,Delivered
51709,2029,Quality Issues,Not Accepted
51716,1343,Wrong Item,Registered
51728,3929,Too Expensive,Delivered
51749,946,Wrong Item,Not Accepted
51750,1060,Duplicate Order,Sent
51753,3164,Duplicate Order,Delivered
51766,2360,Wrong Item,Delivered
51770,4803,Wrong Item,Not Accepted
51774,2820,Defective,Not Accepted
51789,1201,Quality Issues,Not Accepted
51803,3034,Not as Expected,Delivered
51813,115,Changed Mind,Not Accepted
51815,2173,Quality Issues,Not Accepted
51818,4154,Changed Mind,Delivered
51822,366,Changed Mind,Not Accepted
51858,96,Quality Issues,Delivered
51861,4067,Changed Mind,Not Accepted
51869,4128,Defective,Delivered
51879,4130,Damaged,Delivered
51894,248,Changed Mind,Delivered
51896,1235,Too Expensive,Delivered
51909,3121,Found a Better Price,Registered
51921,9,Found a Better Price,Delivered
51937,2531,Quality Issues,Not Accepted
51946,2869,Too Expensive,Not Accepted
51948,2301,Quality Issues,Delivered
51975,4104,Defective,Delivered
51979,4651,Defective,Delivered
51995,3655,Wrong Item,Delivered
52012,4590,Not as Expected,Not Accepted
52020,3061,Defective,Delivered
52063,4139,Found a Better Price,Delivered
52073,73,Found a Better Price,Delivered
52074,3584,Wrong Item,Delivered
52118,4978,Found a Better Price,Delivered
52125,355,Duplicate Order,Delivered
52130,3462,Changed Mind,Not Accepted
52140,4104,Damaged,Not Accepted
52142,4065,Not as Expected,Delivered
52146,3486,Duplicate Order,Delivered
52192,603,Wrong Item,Not Accepted
52206,3692,Quality Issues,Not Accepted
52208,2084,Not as Expected,Delivered
52234,1202,Defective,Received
52247,3931,Too Expensive,Received
52298,272,Wrong Item,Delivered
52313,569,Too Expensive,Not Accepted
52314,4644,Damaged,Delivered
52322,3023,Defective,Not Accepted
52364,4745,Wrong Item,Not Accepted
52366,627,Wrong Item,Delivered
52382,3434,Quality Issues,Not Accepted
52393,2686,Damaged,Delivered
52408,774,Found a Better Price,Delivered
52411,3570,Too Expensive,Not Accepted
52432,850,Quality Issues,Delivered
52441,3392,Damaged,Not Accepted
52442,1511,Changed Mind,Received
52450,1563,Damaged,Delivered
52457,4720,Duplicate Order,Delivered
52465,4510,Duplicate Order,Delivered
52480,4896,Not as Expected,Delivered
52487,2016,Defective,Not Accepted
52499,3196,Defective,Not Accepted
52505,2136,Duplicate Order,Delivered
52513,821,Too Expensive,Not Accepted
52517,1949,Changed Mind,Not Accepted
52522,1799,Found a Better Price,Not Accepted
52524,2633,Defective,Delivered
52534,3850,Defective,Not Accepted
52552,2729,Damaged,Delivered
52567,2967,Too Expensive,Delivered
52568,2203,Damaged,Delivered
52570,4069,Damaged,Not Accepted
52571,4072,Not as Expected,Delivered
52580,1632,Damaged,Not Accepted
52594,4057,Duplicate Order,Delivered
52597,3406,Not as Expected,Delivered
52610,919,Damaged,Delivered
52623,1197,Size/Fit Issues,Not Accepted
52640,118,Found a Better Price,Sent
52657,4240,Too Expensive,Delivered
52662,4857,Quality Issues,Not Accepted
52686,2588,Changed Mind,Delivered
52702,1465,Size/Fit Issues,Not Accepted
52703,4730,Wrong Item,Delivered
52705,174,Not as Expected,Not Accepted
52718,1246,Quality Issues,Not Accepted
52720,415,Duplicate Order,Delivered
52754,4913,Wrong Item,Delivered
52759,1979,Duplicate Order,Not Accepted
52760,4324,Size/Fit Issues,Not Accepted
52771,1758,Duplicate Order,Not Accepted
52779,2475,Quality Issues,Delivered
52786,1279,Wrong Item,Not Accepted
52787,562,Defective,Received
52789,4120,Quality Issues,Received
52806,4940,Damaged,Delivered
52833,2902,Damaged,Not Accepted
52842,4662,Damaged,Registered
52854,4419,Size/Fit Issues,Delivered
52856,792,Duplicate Order,Not Accepted
52870,334,Quality Issues,Received
52873,2184,Quality Issues,Not Accepted
52875,2075,Damaged,Delivered
52890,1493,Changed Mind,Delivered
52893,931,Changed Mind,Delivered
52919,3151,Duplicate Order,Delivered
52932,449,Wrong Item,Delivered
52938,4720,Wrong Item,Delivered
52957,2903,Not as Expected,Not Accepted
52972,2361,Changed Mind,Delivered
52988,1936,Found a Better Price,Not Accepted
52990,1450,Not as Expected,Delivered
53007,3501,Damaged,Not Accepted
53015,1633,Duplicate Order,Delivered
53028,221,Changed Mind,Not Accepted
53029,3511,Not as Expected,Delivered
53032,2426,Size/Fit Issues,Delivered
53051,2456,Defective,Not Accepted
53078,4952,Size/Fit Issues,Delivered
53094,1750,Quality Issues,Not Accepted
53100,1502,Defective,Delivered
53102,1464,Found a Better Price,Delivered
53109,327,Duplicate Order,Not Accepted
53145,4608,Not as Expected,Not Accepted
53146,433,Too Expensive,Delivered
53149,1061,Not as Expected,Delivered
53172,2502,Size/Fit Issues,Not Accepted
53183,1609,Damaged,Not Accepted
53187,152,Damaged,Registered
53192,4449,Duplicate Order,Registered
53207,393,Too Expensive,Delivered
53221,2432,Defective,Received
53232,604,Changed Mind,Delivered
53233,3094,Not as Expected,Delivered
53235,423,Size/Fit Issues,Not Accepted
53236,1505,Found a Better Price,Not Accepted
53247,4741,Changed Mind,Not Accepted
53248,164,Defective,Delivered
53255,1017,Changed Mind,Registered
53271,3084,Size/Fit Issues,Not Accepted
53278,738,Wrong Item,Delivered
53287,315,Quality Issues,Not Accepted
53306,332,Size/Fit Issues,Delivered
53315,729,Defective,Delivered
53322,1763,Size/Fit Issues,Sent
53324,1862,Too Expensive,Delivered
53354,4864,Quality Issues,Not Accepted
53372,3914,Too Expensive,Delivered
53399,2038,Changed Mind,Sent
53401,1607,Duplicate Order,Not Accepted
53408,1506,Wrong Item,Sent
53413,515,Not as Expected,Delivered
53431,1507,Wrong Item,Delivered
53435,4961,Duplicate Order,Not Accepted
53443,3461,Defective,Registered
53471,1378,Size/Fit Issues,Not Accepted
53474,703,Defective,Received
53480,1706,Too Expensive,Not Accepted
53483,1958,Found a Better Price,Registered
53484,4232,Too Expensive,Not Accepted
53493,3577,Damaged,Registered
53502,898,Damaged,Not Accepted
53511,3485,Size/Fit Issues,Delivered
53514,2382,Duplicate Order,Registered
53516,809,Wrong Item,Delivered
53518,4466,Duplicate Order,Not Accepted
53519,668,Duplicate Order,Delivered
53522,2785,Wrong Item,Delivered
53555,4848,Quality Issues,Delivered
53559,3911,Too Expensive,Received
53562,674,Not as Expected,Delivered
53563,3114,Quality Issues,Delivered
53605,2645,Damaged,Not Accepted
53645,2819,Damaged,Delivered
53646,1643,Too Expensive,Delivered
53656,2629,Duplicate Order,Delivered
53660,1975,Defective,Delivered
53680,393,Damaged,Delivered
53690,4209,Damaged,Delivered
53692,3015,Changed Mind,Delivered
53699,4405,Too Expensive,Delivered
53706,668,Not as Expected,Not Accepted
53711,2206,Too Expensive,Not Accepted
53714,1700,Too Expensive,Sent
53715,2275,Found a Better Price,Delivered
53716,4215,Not as Expected,Not Accepted
53729,2736,Size/Fit Issues,Delivered
53748,3724,Duplicate Order,Delivered
53752,3463,Not as Expected,Registered
53768,3964,Defective,Delivered
53772,1771,Not as Expected,Not Accepted
53775,531,Size/Fit Issues,Delivered
53780,1271,Quality Issues,Not Accepted
53802,1333,Found a Better Price,Delivered
53805,3936,Changed Mind,Delivered
53808,721,Quality Issues,Not Accepted
53833,3474,Quality Issues,Delivered
53835,4626,Defective,Delivered
53844,4310,Found a Better Price,Delivered
53855,2560,Found a Better Price,Not Accepted
53862,424,Too Expensive,Not Accepted
53873,3312,Changed Mind,Delivered
53883,4096,Too Expensive,Sent
53897,159,Found a Better Price,Not Accepted
53902,3762,Wrong Item,Delivered
53941,4726,Not as Expected,Delivered
53963,4545,Duplicate Order,Not Accepted
53964,3264,Defective,Not Accepted
53972,4972,Quality Issues,Not Accepted
53974,3494,Not as Expected,Not Accepted
53978,2871,Damaged,Delivered
53989,4556,Size/Fit Issues,Delivered
53990,3089,Found a Better Price,Delivered
53992,3200,Wrong Item,Not Accepted
54003,264,Defective,Not Accepted
54006,1656,Quality Issues,Registered
54007,2212,Size/Fit Issues,Received
54052,2768,Size/Fit Issues,Not Accepted
54072,2984,Damaged,Delivered
54077,688,Duplicate Order,Not Accepted
54086,2959,Size/Fit Issues,Delivered
54098,273,Wrong Item,Delivered
54102,1479,Defective,Sent
54138,2994,Wrong Item,Not Accepted
54147,2904,Duplicate Order,Not Accepted
54172,4691,Too Expensive,Delivered
54181,1724,Not as Expected,Not Accepted
54184,1512,Too Expensive,Not Accepted
54187,2708,Duplicate Order,Not Accepted
54205,532,Duplicate Order,Sent
54215,1784,Not as Expected,Delivered
54216,3387,Size/Fit Issues,Not Accepted
54219,3713,Not as Expected,Delivered
54243,4622,Not as Expected,Delivered
54244,666,Found a Better Price,Delivered
54252,2311,Changed Mind,Not Accepted
54265,4497,Duplicate Order,Not Accepted
54317,3050,Changed Mind,Registered
54323,973,Not as Expected,Delivered
54343,3047,Duplicate Order,Delivered
54357,3832,Size/Fit Issues,Registered
54379,2961,Found a Better Price,Delivered
54383,104,Quality Issues,Registered
54384,586,Too Expensive,Delivered
54393,888,Damaged,Not Accepted
54415,4373,Duplicate Order,Delivered
54434,4722,Too Expensive,Delivered
54438,2120,Damaged,Not Accepted
54441,1410,Wrong Item,Delivered
54451,3649,Wrong Item,Registered
54452,1947,Found a Better Price,Delivered
54472,2085,Wrong Item,Not Accepted
54474,2209,Not as Expected,Not Accepted
54485,2241,Found a Better Price,Not Accepted
54496,2671,Size/Fit Issues,Delivered
54509,2997,Defective,Not Accepted
54529,2802,Wrong Item,Delivered
54539,852,Wrong Item,Delivered
54541,2287,Size/Fit Issues,Not Accepted
54547,3916,Changed Mind,Not Accepted
54549,882,Found a Better Price,Not Accepted
54572,1834,Size/Fit Issues,Not Accepted
54573,3833,Wrong Item,Delivered
54581,389,Size/Fit Issues,Received
54584,4449,Too Expensive,Delivered
54592,163,Changed Mind,Delivered
54593,3003,Wrong Item,Not Accepted
54594,3393,Too Expensive,Not Accepted
54602,386,Size/Fit Issues,Sent
54611,398,Size/Fit Issues,Not Accepted
54620,4508,Size/Fit Issues,Delivered
54622,2641,Not as Expected,Not Accepted
54624,2683,Duplicate Order,Not Accepted
54626,3226,Wrong Item,Delivered
54637,3598,Size/Fit Issues,Not Accepted
54666,1887,Duplicate Order,Not Accepted
54667,145,Found a Better Price,Not Accepted
54675,4979,Not as Expected,Delivered
54677,1366,Duplicate Order,Not Accepted
54682,4486,Duplicate Order,Not Accepted
54688,2690,Not as Expected,Not Accepted
54689,1736,Not as Expected,Not Accepted
54702,3195,Damaged,Delivered
54708,4946,Duplicate Order,Delivered
54720,1029,Not as Expected,Not Accepted
54723,1987,Changed Mind,Not Accepted
54724,3225,Not as Expected,Received
54733,714,Defective,Not Accepted
54737,4231,Defective,Not Accepted
54745,2776,Damaged,Not Accepted
54757,3417,Not as Expected,Not Accepted
54760,269,Found a Better Price,Delivered
54772,4696,Size/Fit Issues,Delivered
54780,2955,Damaged,Not Accepted
54785,4101,Defective,Delivered
54800,3166,Size/Fit Issues,Not Accepted
54807,2874,Damaged,Delivered
54810,1619,Defective,Not Accepted
54812,828,Changed Mind,Not Accepted
54820,98,Defective,Delivered
54842,1834,Changed Mind,Not Accepted
54856,2494,Size/Fit Issues,Not Accepted
54867,2859,Too Expensive,Not Accepted
54875,4667,Too Expensive,Not Accepted
54893,4793,Quality Issues,Delivered
54897,2854,Damaged,Not Accepted
54908,595,Duplicate Order,Not Accepted
54914,4209,Found a Better Price,Not Accepted
54946,291,Too Expensive,Not Accepted
54955,2050,Changed Mind,Registered
54969,4776,Size/Fit Issues,Registered
54974,1009,Not as Expected,Received
54986,3784,Found a Better Price,Not Accepted
55004,1721,Duplicate Order,Not Accepted
55006,2036,Changed Mind,Delivered
55026,4529,Duplicate Order,Not Accepted
55063,1162,Damaged,Delivered
55067,232,Found a Better Price,Delivered
55088,3844,Found a Better Price,Delivered
55089,4799,Duplicate Order,Not Accepted
55099,4716,Quality Issues,Not Accepted
55103,2942,Changed Mind,Registered
55107,3671,Quality Issues,Not Accepted
55119,2222,Too Expensive,Delivered
55121,424,Duplicate Order,Delivered
55124,163,Wrong Item,Sent
55134,2467,Changed Mind,Not Accepted
55144,2987,Not as Expected,Not Accepted
55149,2007,Duplicate Order,Delivered
55151,3901,Size/Fit Issues,Not Accepted
55152,3673,Defective,Delivered
55153,4424,Quality Issues,Not Accepted
55170,2620,Defective,Not Accepted
55202,3661,Size/Fit Issues,Delivered
55204,3087,Quality Issues,Delivered
55218,1119,Quality Issues,Not Accepted
55220,2137,Too Expensive,Delivered
55225,1540,Duplicate Order,Not Accepted
55239,3209,Quality Issues,Not Accepted
55250,1488,Quality Issues,Received
55292,4949,Not as Expected,Not Accepted
55296,3747,Size/Fit Issues,Not Accepted
55297,408,Too Expensive,Delivered
55304,1243,Defective,Delivered
55318,3287,Changed Mind,Not Accepted
55321,3003,Found a Better Price,Delivered
55338,3889,Duplicate Order,Not Accepted
55340,2504,Size/Fit Issues,Registered
55359,4139,Found a Better Price,Not Accepted
55362,3416,Quality Issues,Received
55367,176,Duplicate Order,Not Accepted
55384,2959,Changed Mind,Delivered
55392,1713,Duplicate Order,Delivered
55401,4474,Defective,Not Accepted
55410,4395,Damaged,Delivered
55412,1775,Found a Better Price,Delivered
55428,2921,Quality Issues,Sent
55430,4540,Too Expensive,Delivered
55447,3637,Not as Expected,Sent
55451,3845,Found a Better Price,Delivered
55464,1430,Damaged,Received
55466,44,Duplicate Order,Not Accepted
55486,275,Damaged,Delivered
55492,4971,Changed Mind,Not Accepted
55538,176,Quality Issues,Not Accepted
55546,856,Too Expensive,Received
55548,4619,Not as Expected,Delivered
55556,1869,Found a Better Price,Delivered
55563,3313,Wrong Item,Registered
55573,4275,Damaged,Sent
55593,4225,Too Expensive,Not Accepted
